yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,MA_1_9,MA_1_12,MA_2_9,MA_2_12,MA_3_9,MA_3_12,MOM_1,MOM_2,MOM_3,MOM_6,MOM_9,MOM_12
194908,15.22 ,1.03330 ,2.39330 ,0.89388 ,0.01040 ,0.02620 ,0.03400 ,0.02100 ,0.01944 ,0.00090 ,0.00422 ,0.01110 ,0.00370 ,0.00107 ,0.00372 ,0.02180 ,0.01174 ,1,1,1,1,0,0,1,1,1,1,1,0
194909,15.58 ,1.04000 ,2.39000 ,0.87502 ,0.01070 ,0.02600 ,0.03370 ,0.02120 ,0.02334 ,0.00090 ,0.00420 ,-0.00110 ,0.00210 ,0.00155 ,0.00263 ,0.02742 ,0.02429 ,1,1,1,1,1,1,1,1,1,1,1,1
194910,16.04 ,1.07330 ,2.36670 ,0.84257 ,0.01050 ,0.02610 ,0.03360 ,0.02120 ,0.02223 ,0.00090 ,-0.00837 ,0.00190 ,0.00670 ,0.00061 ,0.00300 ,0.02978 ,0.02844 ,1,1,1,1,1,1,1,1,1,1,1,0
194911,16.06 ,1.10670 ,2.34330 ,0.83372 ,0.01080 ,0.02600 ,0.03350 ,0.02120 ,0.02364 ,0.00080 ,0.00422 ,0.00210 ,0.00210 ,0.00091 ,0.00400 ,0.02074 ,0.00048 ,1,1,1,1,1,1,1,1,1,1,1,1
194912,16.76 ,1.14000 ,2.32000 ,0.79643 ,0.01100 ,0.02580 ,0.03310 ,0.02090 ,0.02718 ,0.00090 ,-0.00840 ,0.00520 ,-0.01450 ,0.00047 ,0.00425 ,0.05098 ,0.04603 ,1,1,1,1,1,1,1,1,1,1,1,1
195001,17.05 ,1.15000 ,2.33670 ,0.79142 ,0.01070 ,0.02570 ,0.03240 ,0.02150 ,0.02710 ,0.00090 ,-0.00424 ,-0.00610 ,0.00370 ,0.00099 ,0.00446 ,0.01970 ,0.01825 ,1,1,1,1,1,1,1,1,1,1,1,1
195002,17.22 ,1.16000 ,2.35330 ,0.78500 ,0.01120 ,0.02580 ,0.03240 ,0.02140 ,0.02549 ,0.00090 ,0.00000 ,0.00210 ,0.00070 ,0.00043 ,0.00425 ,0.01960 ,0.00998 ,1,1,1,1,1,1,1,1,1,1,1,1
195003,17.29 ,1.17000 ,2.37000 ,0.82553 ,0.01120 ,0.02580 ,0.03240 ,0.02150 ,0.02929 ,0.00100 ,0.00426 ,0.00080 ,0.00220 ,0.00062 ,0.00455 ,0.00819 ,0.00354 ,1,1,1,1,1,1,1,1,1,1,1,1
195004,18.07 ,1.18000 ,2.42670 ,0.79650 ,0.01150 ,0.02600 ,0.03230 ,0.02140 ,0.02640 ,0.00090 ,0.00000 ,0.00300 ,-0.00080 ,0.00071 ,0.00402 ,0.04589 ,0.04449 ,1,1,1,1,1,1,1,1,1,1,1,1
195005,18.78 ,1.19000 ,2.48330 ,0.76135 ,0.01160 ,0.02610 ,0.03250 ,0.02130 ,0.02857 ,0.00100 ,0.00424 ,0.00330 ,-0.00080 ,0.00064 ,0.00380 ,0.04690 ,0.03759 ,1,1,1,1,1,1,1,1,1,1,1,1
195006,17.69 ,1.20000 ,2.54000 ,0.81345 ,0.01150 ,0.02620 ,0.03280 ,0.02160 ,0.03040 ,0.00100 ,0.00422 ,-0.00250 ,0.00230 ,0.00586 ,0.00412 ,-0.05422 ,-0.05785 ,1,1,1,1,1,1,0,0,1,1,1,1
195007,17.84 ,1.24330 ,2.60000 ,0.81232 ,0.01160 ,0.02650 ,0.03320 ,0.02140 ,0.03012 ,0.00100 ,0.01261 ,0.00550 ,0.00690 ,0.00311 ,0.00432 ,0.01698 ,0.01588 ,1,1,1,1,1,1,1,0,0,1,1,1
195008,18.42 ,1.28670 ,2.66000 ,0.78434 ,0.01200 ,0.02610 ,0.03230 ,0.02140 ,0.02955 ,0.00100 ,0.00830 ,0.00140 ,0.00380 ,0.00108 ,0.00445 ,0.04806 ,0.03153 ,1,1,1,1,1,1,1,1,0,1,1,1
195009,19.45 ,1.33000 ,2.72000 ,0.75146 ,0.01300 ,0.02640 ,0.03210 ,0.02200 ,0.02591 ,0.00100 ,0.00412 ,-0.00720 ,-0.00390 ,0.00132 ,0.00403 ,0.05947 ,0.05651 ,1,1,1,1,1,1,1,1,1,1,1,1
195010,19.53 ,1.37670 ,2.76000 ,0.75597 ,0.01310 ,0.02670 ,0.03220 ,0.02250 ,0.02734 ,0.00120 ,0.00820 ,-0.00480 ,-0.00080 ,0.00176 ,0.00398 ,0.00508 ,0.00343 ,1,1,1,1,1,1,1,1,1,1,1,1
195011,19.51 ,1.42330 ,2.80000 ,0.74736 ,0.01360 ,0.02670 ,0.03220 ,0.02240 ,0.02554 ,0.00110 ,0.00407 ,0.00350 ,0.00540 ,0.00246 ,0.00489 ,0.02243 ,-0.00007 ,1,1,1,1,1,1,0,1,1,1,1,1
195012,20.41 ,1.47000 ,2.84000 ,0.72254 ,0.01340 ,0.02670 ,0.03200 ,0.02240 ,0.03136 ,0.00110 ,0.01215 ,0.00160 ,0.00230 ,0.00249 ,0.00566 ,0.05543 ,0.05103 ,1,1,1,1,1,1,1,1,1,1,1,1
195101,21.66 ,1.48670 ,2.83670 ,0.68360 ,0.01340 ,0.02660 ,0.03170 ,0.02210 ,0.03005 ,0.00130 ,0.01600 ,0.00580 ,0.00190 ,0.00170 ,0.00564 ,0.06511 ,0.06331 ,1,1,1,1,1,1,1,1,1,1,1,1
195102,21.80 ,1.50330 ,2.83330 ,0.67487 ,0.01360 ,0.02660 ,0.03160 ,0.02280 ,0.03112 ,0.00100 ,0.01181 ,-0.00740 ,-0.00440 ,0.00065 ,0.00551 ,0.01455 ,0.00419 ,1,1,1,1,1,1,1,1,1,1,1,1
195103,21.40 ,1.52000 ,2.83000 ,0.78139 ,0.01400 ,0.02780 ,0.03230 ,0.02410 ,0.03269 ,0.00110 ,0.00389 ,-0.01570 ,-0.02370 ,0.00123 ,0.00575 ,-0.01748 ,-0.01971 ,1,1,1,1,1,1,0,0,1,1,1,1
195104,22.43 ,1.53330 ,2.79330 ,0.74943 ,0.01470 ,0.02870 ,0.03350 ,0.02480 ,0.03209 ,0.00130 ,0.00000 ,-0.00630 ,-0.00090 ,0.00085 ,0.00441 ,0.04911 ,0.04790 ,1,1,1,1,1,1,1,1,1,1,1,1
195105,21.52 ,1.54670 ,2.75670 ,0.77789 ,0.01550 ,0.02890 ,0.03400 ,0.02540 ,0.03068 ,0.00120 ,0.00388 ,-0.00690 ,-0.00150 ,0.00141 ,0.00397 ,-0.02998 ,-0.04092 ,1,1,1,1,1,1,0,1,0,1,1,1
195106,20.96 ,1.56000 ,2.72000 ,0.80036 ,0.01450 ,0.02940 ,0.03490 ,0.02590 ,0.03634 ,0.00120 ,0.00000 ,-0.00620 ,-0.00930 ,0.00114 ,0.00406 ,-0.02585 ,-0.02819 ,0,1,1,1,1,1,0,0,0,1,1,1
195107,22.40 ,1.54670 ,2.65000 ,0.75312 ,0.01560 ,0.02940 ,0.03530 ,0.02520 ,0.03260 ,0.00130 ,0.00000 ,0.01380 ,0.02050 ,0.00141 ,0.00372 ,0.07094 ,0.07001 ,1,1,1,1,1,1,1,1,0,1,1,1
195108,23.28 ,1.53330 ,2.58000 ,0.71859 ,0.01620 ,0.02880 ,0.03500 ,0.02460 ,0.03032 ,0.00130 ,0.00000 ,0.00990 ,0.01140 ,0.00058 ,0.00392 ,0.05022 ,0.03840 ,1,1,1,1,1,1,1,1,1,1,1,1
195109,23.26 ,1.52000 ,2.51000 ,0.71618 ,0.01630 ,0.02840 ,0.03460 ,0.02530 ,0.02880 ,0.00120 ,0.00772 ,-0.00800 ,-0.00570 ,0.00025 ,0.00393 ,0.00287 ,0.00120 ,1,1,1,1,1,1,0,1,1,1,1,1
195110,22.94 ,1.48330 ,2.48670 ,0.74023 ,0.01540 ,0.02890 ,0.03500 ,0.02540 ,0.02914 ,0.00160 ,0.00383 ,0.00100 ,-0.01450 ,0.00151 ,0.00384 ,-0.01332 ,-0.01509 ,1,1,1,1,1,1,0,0,1,1,1,1
195111,22.88 ,1.44670 ,2.46330 ,0.74329 ,0.01560 ,0.02960 ,0.03560 ,0.02640 ,0.03162 ,0.00110 ,0.00763 ,-0.01360 ,-0.00610 ,0.00102 ,0.00402 ,0.01139 ,-0.00257 ,1,1,1,1,1,1,0,0,0,1,1,1
195112,23.77 ,1.41000 ,2.44000 ,0.72132 ,0.01730 ,0.03010 ,0.03610 ,0.02690 ,0.03615 ,0.00120 ,0.00379 ,-0.00610 ,0.00580 ,0.00043 ,0.00415 ,0.04182 ,0.03847 ,1,1,1,1,1,1,1,1,1,1,1,1
195201,24.14 ,1.41330 ,2.42670 ,0.71743 ,0.01570 ,0.02980 ,0.03590 ,0.02680 ,0.03515 ,0.00150 ,0.00000 ,0.00280 ,0.01990 ,0.00054 ,0.00352 ,0.01777 ,0.01630 ,1,1,1,1,1,1,1,1,1,1,1,1
195202,23.26 ,1.41670 ,2.41330 ,0.74669 ,0.01540 ,0.02930 ,0.03530 ,0.02690 ,0.03487 ,0.00120 ,-0.00755 ,0.00140 ,-0.00850 ,0.00093 ,0.00364 ,-0.02524 ,-0.03574 ,1,1,1,1,1,1,0,0,1,0,1,1
195203,24.37 ,1.42000 ,2.40000 ,0.75187 ,0.01590 ,0.02960 ,0.03510 ,0.02630 ,0.03209 ,0.00110 ,0.00000 ,0.01110 ,0.00760 ,0.00063 ,0.00332 ,0.05281 ,0.05066 ,1,1,1,1,1,1,1,1,1,1,1,1
195204,23.32 ,1.43000 ,2.38000 ,0.78640 ,0.01570 ,0.02930 ,0.03500 ,0.02540 ,0.03323 ,0.00120 ,0.00380 ,0.01710 ,-0.00040 ,0.00081 ,0.00384 ,-0.04142 ,-0.04327 ,0,1,1,1,1,1,0,1,0,1,1,1
195205,23.86 ,1.44000 ,2.36000 ,0.77052 ,0.01670 ,0.02930 ,0.03490 ,0.02570 ,0.03215 ,0.00130 ,0.00000 ,-0.00330 ,0.00310 ,0.00053 ,0.00451 ,0.03370 ,0.02327 ,1,1,1,1,1,1,1,0,1,1,1,1
195206,24.96 ,1.45000 ,2.34000 ,0.73872 ,0.01700 ,0.02940 ,0.03500 ,0.02590 ,0.02773 ,0.00150 ,0.00379 ,0.00030 ,0.00160 ,0.00033 ,0.00443 ,0.04783 ,0.04580 ,1,1,1,1,1,1,1,1,1,1,1,1
195207,25.40 ,1.45000 ,2.34670 ,0.72471 ,0.01810 ,0.02950 ,0.03500 ,0.02610 ,0.02792 ,0.00150 ,0.00755 ,-0.00200 ,0.00160 ,0.00034 ,0.00411 ,0.01913 ,0.01766 ,1,1,1,1,1,1,1,1,1,1,1,1
195208,25.03 ,1.45000 ,2.35330 ,0.73662 ,0.01830 ,0.02940 ,0.03510 ,0.02670 ,0.02804 ,0.00150 ,0.00000 ,-0.00700 ,0.00630 ,0.00029 ,0.00376 ,-0.00567 ,-0.01501 ,1,1,1,1,1,1,0,1,1,1,1,1
195209,24.54 ,1.45000 ,2.36000 ,0.74868 ,0.01710 ,0.02950 ,0.03520 ,0.02770 ,0.03104 ,0.00160 ,0.00000 ,-0.01300 ,-0.00180 ,0.00044 ,0.00350 ,-0.01809 ,-0.02010 ,1,1,1,1,1,1,0,0,0,1,1,1
195210,24.52 ,1.43670 ,2.37330 ,0.75252 ,0.01740 ,0.03010 ,0.03540 ,0.02690 ,0.02993 ,0.00140 ,0.00000 ,0.01480 ,0.00390 ,0.00103 ,0.00358 ,0.00032 ,-0.00124 ,1,1,1,1,1,1,0,0,0,1,1,1
195211,25.66 ,1.42330 ,2.38670 ,0.71424 ,0.01850 ,0.02980 ,0.03530 ,0.02720 ,0.02655 ,0.00100 ,0.00000 ,-0.00150 ,0.01080 ,0.00046 ,0.00354 ,0.06138 ,0.04827 ,1,1,1,1,1,1,1,1,1,1,1,1
195212,26.57 ,1.41000 ,2.40000 ,0.69407 ,0.02090 ,0.02970 ,0.03510 ,0.02790 ,0.02653 ,0.00160 ,0.00000 ,-0.00860 ,-0.00910 ,0.00027 ,0.00345 ,0.03822 ,0.03573 ,1,1,1,1,1,1,1,1,1,1,1,1
195301,26.38 ,1.41000 ,2.41000 ,0.69918 ,0.01960 ,0.03020 ,0.03510 ,0.02790 ,0.02593 ,0.00160 ,-0.00375 ,0.00120 ,-0.00800 ,0.00040 ,0.00332 ,-0.00621 ,-0.00680 ,1,1,1,1,1,1,0,1,1,1,1,1
195302,25.90 ,1.41000 ,2.42000 ,0.71270 ,0.01970 ,0.03070 ,0.03530 ,0.02870 ,0.02652 ,0.00140 ,-0.00376 ,-0.00870 ,-0.00400 ,0.00049 ,0.00311 ,-0.00754 ,-0.01780 ,1,1,1,1,1,1,0,0,1,1,1,1
195303,25.29 ,1.41000 ,2.43000 ,0.76250 ,0.02010 ,0.03120 ,0.03570 ,0.02940 ,0.02401 ,0.00180 ,0.00377 ,-0.00880 ,-0.00330 ,0.00068 ,0.00290 ,-0.02229 ,-0.02437 ,0,1,1,1,1,1,0,0,0,1,1,1
195304,24.62 ,1.41330 ,2.45670 ,0.77671 ,0.02190 ,0.03230 ,0.03650 ,0.03030 ,0.02629 ,0.00160 ,0.00000 ,-0.01050 ,-0.02480 ,0.00127 ,0.00340 ,-0.02531 ,-0.02683 ,0,0,0,0,0,1,0,0,0,1,0,1
195305,24.54 ,1.41670 ,2.48330 ,0.78375 ,0.02160 ,0.03340 ,0.03780 ,0.03140 ,0.02723 ,0.00170 ,0.00376 ,-0.01480 ,-0.00300 ,0.00059 ,0.00285 ,0.00740 ,-0.00273 ,0,0,0,0,0,0,0,0,0,0,0,1
195306,24.14 ,1.42000 ,2.51000 ,0.79550 ,0.02110 ,0.03400 ,0.03860 ,0.03010 ,0.02746 ,0.00180 ,0.00375 ,0.02230 ,0.01090 ,0.00111 ,0.00285 ,-0.01427 ,-0.01618 ,0,0,0,0,0,0,0,0,0,0,0,0
195307,24.75 ,1.42000 ,2.52330 ,0.77493 ,0.02040 ,0.03280 ,0.03860 ,0.03010 ,0.02615 ,0.00150 ,0.00000 ,0.00390 ,0.01770 ,0.00058 ,0.00256 ,0.02631 ,0.02484 ,0,0,0,0,0,0,1,1,1,0,1,0
195308,23.32 ,1.42000 ,2.53670 ,0.81694 ,0.02040 ,0.03240 ,0.03850 ,0.03030 ,0.02809 ,0.00170 ,0.00373 ,-0.00080 ,-0.00850 ,0.00068 ,0.00249 ,-0.05010 ,-0.06010 ,0,0,0,0,0,0,0,0,0,0,0,0
195309,23.35 ,1.42000 ,2.55000 ,0.80821 ,0.01790 ,0.03290 ,0.03880 ,0.02840 ,0.02588 ,0.00160 ,0.00000 ,0.02990 ,0.02530 ,0.00111 ,0.00261 ,0.00219 ,0.00007 ,0,0,0,0,0,0,1,0,0,0,0,0
195310,24.54 ,1.43000 ,2.53670 ,0.77372 ,0.01380 ,0.03160 ,0.03820 ,0.02810 ,0.02470 ,0.00130 ,0.00372 ,0.00740 ,0.02270 ,0.00057 ,0.00262 ,0.05105 ,0.04981 ,1,0,0,0,0,0,1,1,0,0,0,1
195311,24.76 ,1.44000 ,2.52330 ,0.75843 ,0.01440 ,0.03110 ,0.03750 ,0.02860 ,0.02580 ,0.00080 ,-0.00370 ,-0.00490 ,-0.00730 ,0.00038 ,0.00287 ,0.02376 ,0.00988 ,1,0,1,0,0,0,1,1,1,1,0,0
195312,24.81 ,1.45000 ,2.51000 ,0.75970 ,0.01600 ,0.03130 ,0.03740 ,0.02740 ,0.02482 ,0.00130 ,0.00000 ,0.02060 ,0.01720 ,0.00042 ,0.00279 ,0.00171 ,-0.00119 ,1,1,1,1,1,1,1,1,1,1,0,0
195401,26.08 ,1.45670 ,2.52330 ,0.72985 ,0.01180 ,0.03060 ,0.03710 ,0.02910 ,0.02338 ,0.00110 ,0.00000 ,0.00890 ,0.01240 ,0.00050 ,0.00257 ,0.05349 ,0.05259 ,1,1,1,1,1,1,1,1,1,1,1,0
195402,26.15 ,1.46330 ,2.53670 ,0.72452 ,0.00970 ,0.02950 ,0.03610 ,0.02790 ,0.02256 ,0.00070 ,0.00000 ,0.02400 ,0.01980 ,0.00034 ,0.00260 ,0.01292 ,0.00234 ,1,1,1,1,1,1,1,1,1,1,1,1
195403,26.94 ,1.47000 ,2.55000 ,0.80492 ,0.01030 ,0.02860 ,0.03510 ,0.02780 ,0.02209 ,0.00080 ,0.00000 ,0.00580 ,0.00390 ,0.00036 ,0.00233 ,0.03053 ,0.02842 ,1,1,1,1,1,1,1,1,1,1,1,1
195404,28.26 ,1.46330 ,2.57330 ,0.76504 ,0.00970 ,0.02850 ,0.03470 ,0.02730 ,0.02086 ,0.00090 ,-0.00372 ,0.01040 ,-0.00340 ,0.00073 ,0.00257 ,0.04836 ,0.04714 ,1,1,1,1,1,1,1,1,1,1,1,1
195405,29.19 ,1.45670 ,2.59670 ,0.74598 ,0.00760 ,0.02880 ,0.03470 ,0.02790 ,0.01849 ,0.00050 ,0.00373 ,-0.00870 ,-0.00420 ,0.00043 ,0.00236 ,0.04278 ,0.03361 ,1,1,1,1,1,1,1,1,1,1,1,1
195406,29.21 ,1.45000 ,2.62000 ,0.73247 ,0.00640 ,0.02900 ,0.03490 ,0.02720 ,0.01836 ,0.00060 ,0.00000 ,0.01630 ,0.00630 ,0.00094 ,0.00184 ,0.00247 ,0.00053 ,1,1,1,1,1,1,1,1,1,1,1,1
195407,30.88 ,1.45670 ,2.62330 ,0.70217 ,0.00720 ,0.02890 ,0.03500 ,0.02660 ,0.01771 ,0.00050 ,0.00000 ,0.01340 ,0.00400 ,0.00061 ,0.00204 ,0.05870 ,0.05778 ,1,1,1,1,1,1,1,1,1,1,1,1
195408,29.83 ,1.46330 ,2.62670 ,0.72752 ,0.00920 ,0.02870 ,0.03490 ,0.02690 ,0.01753 ,0.00050 ,0.00000 ,-0.00360 ,0.00180 ,0.00114 ,0.00198 ,-0.02589 ,-0.03475 ,1,1,1,1,1,1,0,1,1,1,1,1
195409,32.31 ,1.47000 ,2.63000 ,0.67775 ,0.01010 ,0.02890 ,0.03470 ,0.02710 ,0.01688 ,0.00090 ,-0.00372 ,-0.00100 ,0.00400 ,0.00069 ,0.00221 ,0.08250 ,0.08089 ,1,1,1,1,1,1,1,1,1,1,1,1
195410,31.68 ,1.49330 ,2.67670 ,0.69376 ,0.00980 ,0.02870 ,0.03460 ,0.02710 ,0.01758 ,0.00070 ,0.00000 ,0.00060 ,0.00400 ,0.00050 ,0.00291 ,-0.01787 ,-0.01866 ,1,1,1,1,1,1,0,1,1,1,1,1
195411,34.24 ,1.51670 ,2.72330 ,0.63164 ,0.00930 ,0.02890 ,0.03450 ,0.02740 ,0.01415 ,0.00060 ,0.00000 ,-0.00250 ,0.00250 ,0.00127 ,0.00332 ,0.09577 ,0.08271 ,1,1,1,1,1,1,1,1,1,1,1,1
195412,35.98 ,1.54000 ,2.77000 ,0.60412 ,0.01150 ,0.02900 ,0.03450 ,0.02720 ,0.02699 ,0.00080 ,-0.00373 ,0.00640 ,0.00170 ,0.00088 ,0.00285 ,0.05429 ,0.05236 ,1,1,1,1,1,1,1,1,1,1,1,1
195501,36.63 ,1.54670 ,2.83330 ,0.59756 ,0.01220 ,0.02930 ,0.03450 ,0.02860 ,0.02641 ,0.00080 ,0.00000 ,-0.02410 ,-0.00970 ,0.00252 ,0.00279 ,0.01808 ,0.01759 ,1,1,1,1,1,1,1,1,1,1,1,1
195502,36.76 ,1.55330 ,2.89670 ,0.59315 ,0.01170 ,0.02930 ,0.03470 ,0.02920 ,0.02804 ,0.00090 ,0.00000 ,-0.00780 ,-0.00630 ,0.00060 ,0.00247 ,0.01353 ,0.00545 ,1,1,1,1,1,1,1,1,1,1,1,1
195503,36.58 ,1.56000 ,2.96000 ,0.60776 ,0.01280 ,0.03020 ,0.03480 ,0.02880 ,0.02797 ,0.00100 ,0.00000 ,0.00870 ,0.00920 ,0.00248 ,0.00282 ,-0.00224 ,-0.00385 ,1,1,1,1,1,1,0,0,1,1,1,1
195504,37.96 ,1.56330 ,3.04670 ,0.58499 ,0.01590 ,0.03010 ,0.03490 ,0.02900 ,0.02651 ,0.00100 ,0.00000 ,0.00010 ,-0.00010 ,0.00063 ,0.00123 ,0.03984 ,0.03889 ,1,1,1,1,1,1,1,1,1,1,1,1
195505,37.91 ,1.56670 ,3.13330 ,0.58608 ,0.01450 ,0.03040 ,0.03500 ,0.02870 ,0.02542 ,0.00140 ,0.00000 ,0.00730 ,-0.00180 ,0.00075 ,0.00141 ,0.00643 ,-0.00108 ,1,1,1,1,1,1,0,1,1,1,1,1
195506,41.03 ,1.57000 ,3.22000 ,0.55164 ,0.01410 ,0.03050 ,0.03510 ,0.02930 ,0.02536 ,0.00100 ,0.00000 ,-0.00760 ,0.00290 ,0.00065 ,0.00045 ,0.08130 ,0.07993 ,1,1,1,1,1,1,1,1,1,1,1,1
195507,43.52 ,1.58670 ,3.29330 ,0.53451 ,0.01600 ,0.03060 ,0.03520 ,0.03000 ,0.02476 ,0.00100 ,0.00375 ,-0.01020 ,-0.00410 ,0.00208 ,0.00064 ,0.05765 ,0.05707 ,1,1,1,1,1,1,1,1,1,1,1,1
195508,43.18 ,1.60330 ,3.36670 ,0.53185 ,0.01900 ,0.03110 ,0.03560 ,0.03010 ,0.02667 ,0.00160 ,0.00000 ,0.00040 ,-0.00380 ,0.00112 ,0.00057 ,-0.00065 ,-0.00831 ,1,1,1,1,1,1,0,1,1,1,1,1
195509,43.67 ,1.62000 ,3.44000 ,0.53362 ,0.02070 ,0.03130 ,0.03590 ,0.02980 ,0.02563 ,0.00160 ,0.00373 ,0.00730 ,0.00760 ,0.00571 ,0.00021 ,0.01129 ,0.01012 ,1,1,1,1,1,1,1,1,1,1,1,1
195510,42.34 ,1.62670 ,3.50000 ,0.54741 ,0.02230 ,0.03100 ,0.03590 ,0.02920 ,0.02510 ,0.00180 ,0.00000 ,0.01440 ,0.00780 ,0.00268 ,0.00063 ,-0.03047 ,-0.03100 ,1,1,1,1,1,1,0,0,0,1,1,1
195511,45.51 ,1.63330 ,3.56000 ,0.51525 ,0.02240 ,0.03100 ,0.03580 ,0.02950 ,0.02603 ,0.00170 ,0.00000 ,-0.00450 ,-0.00300 ,0.00193 ,0.00037 ,0.08783 ,0.07512 ,1,1,1,1,1,1,1,1,1,1,1,1
195512,45.48 ,1.64000 ,3.62000 ,0.50983 ,0.02540 ,0.03150 ,0.03620 ,0.02950 ,0.02524 ,0.00180 ,-0.00372 ,0.00370 ,0.00630 ,0.00047 ,0.00024 ,-0.00031 ,-0.00169 ,1,1,1,1,1,1,0,1,1,1,1,1
195601,43.82 ,1.67000 ,3.64330 ,0.52895 ,0.02410 ,0.03110 ,0.03600 ,0.02920 ,0.02642 ,0.00220 ,0.00000 ,0.00830 ,0.01040 ,0.00118 ,-0.00040 ,-0.03506 ,-0.03628 ,1,1,1,1,1,1,0,0,1,1,1,1
195602,45.34 ,1.70000 ,3.66670 ,0.51484 ,0.02320 ,0.03080 ,0.03580 ,0.02930 ,0.02417 ,0.00190 ,0.00000 ,-0.00020 ,0.00260 ,0.00110 ,0.00036 ,0.04140 ,0.03446 ,1,1,1,1,1,1,1,0,0,1,1,1
195603,48.48 ,1.73000 ,3.69000 ,0.53108 ,0.02250 ,0.03100 ,0.03600 ,0.03030 ,0.02670 ,0.00150 ,0.00000 ,-0.01490 ,-0.01460 ,0.00101 ,0.00074 ,0.07033 ,0.06923 ,1,1,1,1,1,1,1,1,1,1,1,1
195604,48.38 ,1.75330 ,3.66000 ,0.52662 ,0.02600 ,0.03240 ,0.03680 ,0.03110 ,0.02621 ,0.00190 ,0.00373 ,-0.01130 ,-0.01150 ,0.00081 ,0.00045 ,-0.00064 ,-0.00143 ,1,1,1,1,1,1,0,1,1,1,1,1
195605,45.20 ,1.77670 ,3.63000 ,0.56856 ,0.02610 ,0.03280 ,0.03730 ,0.02990 ,0.02930 ,0.00230 ,0.00372 ,0.02250 ,0.00520 ,0.00184 ,0.00050 ,-0.05841 ,-0.06598 ,0,1,1,1,1,1,0,0,0,0,1,1
195606,46.97 ,1.80000 ,3.60000 ,0.55156 ,0.02490 ,0.03260 ,0.03760 ,0.02990 ,0.02567 ,0.00200 ,0.00741 ,0.00270 ,-0.00180 ,0.00104 ,0.00094 ,0.03891 ,0.03776 ,1,1,1,1,1,1,1,0,0,1,1,1
195607,49.39 ,1.81330 ,3.55330 ,0.52490 ,0.02310 ,0.03280 ,0.03800 ,0.03130 ,0.02475 ,0.00220 ,0.00735 ,-0.02090 ,-0.00930 ,0.00050 ,0.00102 ,0.05143 ,0.05062 ,1,1,1,1,1,1,1,1,1,1,1,1
195608,47.51 ,1.82670 ,3.50670 ,0.54139 ,0.02600 ,0.03430 ,0.03930 ,0.03250 ,0.02381 ,0.00170 ,-0.00365 ,-0.01870 ,-0.02080 ,0.00124 ,0.00101 ,-0.03279 ,-0.03998 ,1,1,1,1,1,1,0,1,1,1,1,1
195609,45.35 ,1.84000 ,3.46000 ,0.57191 ,0.02840 ,0.03560 ,0.04070 ,0.03240 ,0.02936 ,0.00180 ,0.00366 ,0.00500 ,0.00120 ,0.00079 ,0.00136 ,-0.04402 ,-0.04513 ,0,0,0,1,1,1,0,0,0,0,0,1
195610,45.58 ,1.80670 ,3.44330 ,0.56643 ,0.02900 ,0.03590 ,0.04170 ,0.03290 ,0.02946 ,0.00250 ,0.00365 ,-0.00540 ,-0.01050 ,0.00164 ,0.00127 ,0.00662 ,0.00530 ,0,0,0,0,0,0,1,0,0,0,1,1
195611,45.08 ,1.77330 ,3.42670 ,0.57490 ,0.02990 ,0.03690 ,0.04240 ,0.03330 ,0.02709 ,0.00200 ,0.00000 ,-0.00570 ,-0.01260 ,0.00173 ,0.00154 ,-0.00192 ,-0.01116 ,0,0,0,0,0,0,0,0,0,0,0,0
195612,46.67 ,1.74000 ,3.41000 ,0.54418 ,0.03210 ,0.03750 ,0.04370 ,0.03450 ,0.02615 ,0.00240 ,0.00364 ,-0.01790 ,-0.00820 ,0.00102 ,0.00097 ,0.03628 ,0.03444 ,0,1,0,0,0,0,1,1,1,0,0,1
195701,44.72 ,1.73670 ,3.40670 ,0.56724 ,0.03110 ,0.03770 ,0.04490 ,0.03280 ,0.02799 ,0.00270 ,0.00000 ,0.03460 ,0.01970 ,0.00090 ,0.00074 ,-0.04024 ,-0.04157 ,0,0,0,0,0,0,0,0,0,0,0,1
195702,43.26 ,1.73330 ,3.40330 ,0.58499 ,0.03100 ,0.03670 ,0.04470 ,0.03280 ,0.03017 ,0.00240 ,0.00362 ,0.00250 ,0.00930 ,0.00106 ,0.00083 ,-0.02492 ,-0.03282 ,0,0,0,0,0,0,0,0,0,0,0,0
195703,44.11 ,1.73000 ,3.40000 ,0.59982 ,0.03080 ,0.03660 ,0.04430 ,0.03310 ,0.02660 ,0.00230 ,0.00361 ,-0.00240 ,0.00500 ,0.00033 ,0.00105 ,0.02383 ,0.02075 ,0,0,0,0,0,0,1,0,0,0,0,0
195704,45.74 ,1.73000 ,3.40670 ,0.57610 ,0.03070 ,0.03670 ,0.04440 ,0.03450 ,0.02742 ,0.00250 ,0.00360 ,-0.02220 ,-0.00660 ,0.00030 ,0.00214 ,0.04654 ,0.04522 ,1,0,0,0,0,0,1,1,1,1,0,0
195705,47.43 ,1.73000 ,3.41330 ,0.56404 ,0.03060 ,0.03740 ,0.04520 ,0.03480 ,0.02885 ,0.00260 ,0.00358 ,-0.00230 ,-0.00750 ,0.00048 ,0.00242 ,0.03873 ,0.03321 ,1,1,1,1,1,0,1,1,1,1,0,1
